iteration,pooled_effect,i_squared,tau_squared,icr_mean,icr_sd,icrd
225,0.524131887959593,0.0,0.0,0.05,0.0,0.0
226,0.5327079517892972,3.651506642361172,0.000786715335015886,0.05,0.0,0.0
227,0.4947909683491753,0.0,0.0,0.05,0.0,0.0
228,0.4879027485794017,0.0,0.0,0.05,0.0,0.0
229,0.48834092424484127,47.95407948483154,0.019055748370140204,0.05,0.0,0.0
230,0.42930813520157146,0.0,0.0,0.05,0.0,0.0
231,0.5297114515050634,0.0,0.0,0.05,0.0,0.0
232,0.5158621791394162,51.57904263917019,0.022110098881152424,0.05,0.0,0.0
233,0.5158397262053486,0.0,0.0,0.05,0.0,0.0
234,0.5390334384825236,16.08542254465545,0.003983611474364052,0.05,0.0,0.0
235,0.4718892107496755,7.702169076188619,0.0017196434662053034,0.05,0.0,0.0
236,0.42705889050935925,0.0,0.0,0.05,0.0,0.0
237,0.5094694323528263,0.0,0.0,0.05,0.0,0.0
238,0.4697182653306369,0.0,0.0,0.05,0.0,0.0
239,0.4845928732917105,23.2572996745674,0.0062571237778100445,0.05,0.0,0.0
240,0.5117885497866791,0.0,0.0,0.05,0.0,0.0
241,0.414128015829954,19.973560210242628,0.005113022370131109,0.05,0.0,0.0
242,0.4454531791328498,16.424032220746035,0.0040386375001825615,0.05,0.0,0.0
243,0.5380214070720999,0.0,0.0,0.05,0.0,0.0
244,0.4857555550259227,0.0,0.0,0.05,0.0,0.0
245,0.5777075240325699,18.986869369363685,0.004896333542855131,0.05,0.0,0.0
246,0.45201370671306706,3.126449993392329,0.0006635108218773884,0.05,0.0,0.0
247,0.4375786838140986,30.253036989283792,0.008910951028106986,0.05,0.0,0.0
248,0.47792977217038374,0.0,0.0,0.05,0.0,0.0
249,0.4619017125663794,0.0,0.0,0.05,0.0,0.0
250,0.5343073033311886,0.3801810081994996,7.923156586589434e-05,0.05,0.0,0.0
251,0.5126174601574633,0.0,0.0,0.05,0.0,0.0
252,0.45932802904785713,0.6116565483337647,0.00012662010752019514,0.05,0.0,0.0
253,0.49010223464335356,27.280668833666432,0.00775182356244834,0.05,0.0,0.0
254,0.5570107828017354,30.92996962565347,0.00933296385147642,0.05,0.0,0.0
255,0.4518409130168093,0.0,0.0,0.05,0.0,0.0
256,0.5611294074739744,0.0,0.0,0.05,0.0,0.0
257,0.5056796508640454,0.0,0.0,0.05,0.0,0.0
258,0.5087530285792423,0.0,0.0,0.05,0.0,0.0
259,0.5876453267926481,0.0,0.0,0.05,0.0,0.0
260,0.40351797583484406,0.0,0.0,0.05,0.0,0.0
261,0.527631819875458,0.0,0.0,0.05,0.0,0.0
262,0.4810745891159082,15.832211337390904,0.0038812189987759405,0.05,0.0,0.0
263,0.5202095107330557,0.0,0.0,0.05,0.0,0.0
264,0.5645053151379666,0.0,0.0,0.05,0.0,0.0
265,0.521427476306479,14.423601685101076,0.003494640502820018,0.05,0.0,0.0
266,0.5020561428061096,31.937363795538086,0.00971168347394887,0.05,0.0,0.0
267,0.5133988334209176,0.0,0.0,0.05,0.0,0.0
268,0.46787212886729773,0.0,0.0,0.05,0.0,0.0
269,0.47706025011140507,15.401612899819177,0.003754634600337349,0.05,0.0,0.0
270,0.49586944754403,0.0,0.0,0.05,0.0,0.0
271,0.5057829583183184,0.0,0.0,0.05,0.0,0.0
272,0.5204541648920844,0.0,0.0,0.05,0.0,0.0
273,0.5029147681563741,0.0,0.0,0.05,0.0,0.0
274,0.47957681949044983,0.0,0.0,0.05,0.0,0.0
275,0.4676815143422206,0.0,0.0,0.05,0.0,0.0
276,0.4504844514484085,43.609377286864955,0.015920769670058326,0.05,0.0,0.0
277,0.49452787368662593,0.0,0.0,0.05,0.0,0.0
278,0.49121604498027366,0.0,0.0,0.05,0.0,0.0
279,0.5191666042434228,0.0,0.0,0.05,0.0,0.0
280,0.566508685585102,41.879998822247806,0.015045211481878481,0.05,0.0,0.0
281,0.5648655980665973,0.0,0.0,0.05,0.0,0.0
282,0.4995806866067979,0.0,0.0,0.05,0.0,0.0
283,0.5102798121429953,31.535610032173405,0.009542637039876128,0.05,0.0,0.0
284,0.5553316977305139,0.0,0.0,0.05,0.0,0.0
285,0.4534067318280088,30.008163613616535,0.008823051806526873,0.05,0.0,0.0
286,0.47931988887155075,8.838597688253062,0.0019997484387882084,0.05,0.0,0.0
287,0.4532967714913116,0.0,0.0,0.05,0.0,0.0
288,0.4668292954230784,0.0,0.0,0.05,0.0,0.0
289,0.49639183223260974,0.0,0.0,0.05,0.0,0.0
290,0.47338181765805043,0.0,0.0,0.05,0.0,0.0
291,0.5203363798268766,0.0,0.0,0.05,0.0,0.0
292,0.45591039148755924,20.43898825372058,0.00528625151607068,0.05,0.0,0.0
293,0.44565000122631937,35.77158176432014,0.011454527197305178,0.05,0.0,0.0
294,0.5436283272193829,0.0,0.0,0.05,0.0,0.0
295,0.5325945582577556,10.725112260247167,0.002494199000248477,0.05,0.0,0.0
296,0.5051165713618588,0.0,0.0,0.05,0.0,0.0
297,0.4746515060503331,0.0,0.0,0.05,0.0,0.0
298,0.5081679323859051,4.273055543497025,0.0009237653145089875,0.05,0.0,0.0
299,0.5027023801183315,0.0,0.0,0.05,0.0,0.0
300,0.41191169240772957,39.563780200059654,0.013419233379177367,0.05,0.0,0.0
301,0.46120035607107673,0.0,0.0,0.05,0.0,0.0
302,0.49687568270987537,0.0,0.0,0.05,0.0,0.0
303,0.5677871927756102,0.0,0.0,0.05,0.0,0.0
304,0.6477158091656464,0.0,0.0,0.05,0.0,0.0
305,0.5123345284508731,45.8778573123988,0.017579445088884708,0.05,0.0,0.0
306,0.4228219754308558,0.0,0.0,0.05,0.0,0.0
307,0.5035233481887539,0.0,0.0,0.05,0.0,0.0
308,0.5285322539683442,1.6873826450447598,0.0003560820013644645,0.05,0.0,0.0
309,0.47137845441704673,0.0,0.0,0.05,0.0,0.0
310,0.43374232471766744,49.23156994432223,0.019935876315799825,0.05,0.0,0.0
311,0.5205171986345952,47.61725996342801,0.018873737669871986,0.05,0.0,0.0
312,0.5918619853612974,0.0,0.0,0.05,0.0,0.0
313,0.5827302906863154,14.003905588711293,0.0034040001935786777,0.05,0.0,0.0
314,0.5865249314047494,45.04062960445584,0.01716150222716402,0.05,0.0,0.0
315,0.41308679364255,32.71502365451444,0.009964474599226184,0.05,0.0,0.0
316,0.5682292838842236,0.0,0.0,0.05,0.0,0.0
317,0.5036216685710172,0.0,0.0,0.05,0.0,0.0
318,0.5963971542973202,50.150318569859934,0.02110411209048185,0.05,0.0,0.0
319,0.5220963042854567,3.208917843567084,0.000687266796122692,0.05,0.0,0.0
320,0.5260554321603679,0.0,0.0,0.05,0.0,0.0
321,0.5838638711352181,26.142460740332112,0.007402824637133609,0.05,0.0,0.0
322,0.49666024839824974,0.0,0.0,0.05,0.0,0.0
323,0.46987408682478965,0.0,0.0,0.05,0.0,0.0
324,0.47871557268905285,36.0446110810497,0.011634517254728126,0.05,0.0,0.0
325,0.5515353653678361,0.0,0.0,0.05,0.0,0.0
326,0.4179399894213897,0.0,0.0,0.05,0.0,0.0
327,0.4743091133480482,0.0,0.0,0.05,0.0,0.0
328,0.4805465626840131,0.0,0.0,0.05,0.0,0.0
329,0.3958986685308754,2.1289636352729033,0.0004446059402212926,0.05,0.0,0.0
330,0.5572927574442644,0.0,0.0,0.05,0.0,0.0
331,0.5798870918237602,26.942531122022707,0.0077088743627839115,0.05,0.0,0.0
332,0.5664971815568662,0.0,0.0,0.05,0.0,0.0
333,0.540507589299054,0.0,0.0,0.05,0.0,0.0
334,0.4990213410833549,0.0,0.0,0.05,0.0,0.0
335,0.4080170771718488,0.0,0.0,0.05,0.0,0.0
336,0.5159817392248274,0.0,0.0,0.05,0.0,0.0
337,0.5563398107009819,63.92950208523398,0.037030196929317125,0.05,0.0,0.0
338,0.5173889137295861,0.0,0.0,0.05,0.0,0.0
339,0.5876999194152317,32.02969860875969,0.009863136618493152,0.05,0.0,0.0
340,0.5035742387239454,1.4713602305271012,0.00030884722978483185,0.05,0.0,0.0
341,0.45489330431781483,10.286209717796664,0.0023583502436641006,0.05,0.0,0.0
342,0.5157973399347532,0.0,0.0,0.05,0.0,0.0
343,0.46222033478816155,14.379163625195712,0.0034575554681073196,0.05,0.0,0.0
344,0.49523293273019264,19.782619804959317,0.0050976166194658026,0.05,0.0,0.0
345,0.5418503248894965,0.0,0.0,0.05,0.0,0.0
346,0.566264077069862,33.698616805724875,0.010607435173867086,0.05,0.0,0.0
347,0.49919192785198735,0.0,0.0,0.05,0.0,0.0
348,0.5421789583130856,10.812794399490057,0.0025202033676594,0.05,0.0,0.0
349,0.46482359655999295,29.92499689706536,0.008799205252082583,0.05,0.0,0.0
350,0.493416470248551,9.808516417010376,0.002246853790626243,0.05,0.0,0.0
351,0.5289249484334424,0.0,0.0,0.05,0.0,0.0
352,0.4692635430554535,0.0,0.0,0.05,0.0,0.0
353,0.5000504548314815,15.426017885353568,0.0037719466362491337,0.05,0.0,0.0
354,0.5737505432277454,17.31580316617232,0.004372551061400179,0.05,0.0,0.0
355,0.6256379476513576,0.0,0.0,0.05,0.0,0.0
356,0.5166735112992821,58.92964573450301,0.02980577932327726,0.05,0.0,0.0
357,0.5714555756269863,28.085121731996676,0.008154370135904445,0.05,0.0,0.0
358,0.4794080971620683,0.0,0.0,0.05,0.0,0.0
359,0.49550029211548324,15.969602571528593,0.003928018001815392,0.05,0.0,0.0
360,0.506509646304389,0.0,0.0,0.05,0.0,0.0
361,0.5170342170086071,47.506049862739715,0.018781407458630765,0.05,0.0,0.0
362,0.4901234013944639,0.0,0.0,0.05,0.0,0.0
363,0.46261512769858554,34.64351555028092,0.010921719259629294,0.05,0.0,0.0
364,0.5633430000608444,0.0,0.0,0.05,0.0,0.0
365,0.5214482934893095,0.0,0.0,0.05,0.0,0.0
366,0.4888151133939345,0.0,0.0,0.05,0.0,0.0
367,0.4160126009453253,0.0,0.0,0.05,0.0,0.0
368,0.3988478515835839,0.0,0.0,0.05,0.0,0.0
369,0.5346160963612365,22.974317426825298,0.006196304362976695,0.05,0.0,0.0
370,0.5161358667453825,0.0,0.0,0.05,0.0,0.0
371,0.4608855705992159,54.59701842121857,0.024806240466977922,0.05,0.0,0.0
372,0.43165891983852117,0.0,0.0,0.05,0.0,0.0
373,0.464740506675113,0.0,0.0,0.05,0.0,0.0
374,0.5131447597843075,35.50480180826469,0.01141103219749961,0.05,0.0,0.0
375,0.5063006008700196,0.0,0.0,0.05,0.0,0.0
376,0.5279513255350043,0.0,0.0,0.05,0.0,0.0
377,0.4692016541114809,12.710846867301484,0.0030002155582083017,0.05,0.0,0.0
378,0.490998298735315,0.0,0.0,0.05,0.0,0.0
379,0.5648060871512598,0.0,0.0,0.05,0.0,0.0
380,0.45662109860021516,5.837903373509779,0.001275350878067325,0.05,0.0,0.0
381,0.5528629823563638,28.66932403238428,0.008371292122145728,0.05,0.0,0.0
382,0.47102072224174407,0.0,0.0,0.05,0.0,0.0
383,0.5074893045669194,0.0,0.0,0.05,0.0,0.0
384,0.4812957194588801,31.084788017602577,0.009312103301231014,0.05,0.0,0.0
385,0.46526632512933447,0.0,0.0,0.05,0.0,0.0
386,0.49322887310946023,0.0,0.0,0.05,0.0,0.0
387,0.5029531515157257,30.033759477641304,0.008884611930634338,0.05,0.0,0.0
388,0.542963808226819,0.0,0.0,0.05,0.0,0.0
389,0.5369418419662936,9.303449921979494,0.0021307953367137593,0.05,0.0,0.0
390,0.565817076433956,22.57510299476174,0.006082220275120471,0.05,0.0,0.0
391,0.4840218813625874,16.401939761091068,0.004049749184253885,0.05,0.0,0.0
392,0.5430681707105819,39.49514356027476,0.01358503508893554,0.05,0.0,0.0
393,0.44673393506029585,16.737087762541517,0.004131695681467373,0.05,0.0,0.0
394,0.4708275404228636,28.246419352396014,0.008116319997103837,0.05,0.0,0.0
395,0.530179766232333,0.0,0.0,0.05,0.0,0.0
396,0.370859263673974,36.79974251963736,0.011887376777619819,0.05,0.0,0.0
397,0.48652696205817264,0.0,0.0,0.05,0.0,0.0
